string,difficulty,SE,HoDoKu,print_date,day_of_week
3.76E+80,hard,3,760,2023-06-28,Wednesday
8.42E+80,easy,1.2,310,2023-07-22,Saturday
5.00E+78,medium,3.4,854,2023-07-22,Saturday
4.00E+76,hard,3,864,2023-07-22,Saturday
6.84E+78,easy,1.2,310,2021-09-01,Wednesday
2.00E+80,medium,2.3,526,2021-09-01,Wednesday
1.20E+75,hard,2.3,636,2021-09-01,Wednesday
1.40E+80,easy,1.2,316,2021-02-25,Thursday
3.00E+80,medium,2,764,2021-02-25,Thursday
5.01E+79,hard,2.3,710,2021-02-25,Thursday
3.78E+79,easy,1.2,304,2021-01-03,Sunday
1.00E+77,medium,2.3,610,2021-01-03,Sunday
7.00E+77,hard,4,924,2021-01-03,Sunday
6.00E+78,easy,1.2,316,2021-03-19,Friday
7.01E+75,medium,2,564,2021-03-19,Friday
1.09E+80,hard,2.3,524,2021-03-19,Friday
8.03E+80,easy,1.2,316,2022-12-14,Wednesday
8.00E+80,medium,2,596,2022-12-14,Wednesday
6.02E+76,hard,2.8,796,2022-12-14,Wednesday
4.80E+80,easy,1.2,316,2022-11-05,Saturday
1.70E+79,medium,2.8,852,2022-11-05,Saturday
7.60E+78,hard,3.4,780,2022-11-05,Saturday
7.00E+80,easy,1.2,304,2021-01-04,Monday
6.01E+79,medium,3.4,780,2021-01-04,Monday
1.80E+79,hard,2,704,2021-01-04,Monday
4.00E+80,easy,1.2,310,2021-04-30,Friday
2.30E+67,medium,2,514,2021-04-30,Friday
9.00E+79,hard,3.4,846,2021-04-30,Friday
5.08E+80,easy,1.2,304,2021-02-11,Thursday
4.01E+78,medium,2.3,494,2021-02-11,Thursday
3.00E+79,hard,2.3,586,2021-02-11,Thursday
5.00E+80,easy,1.2,310,2023-10-11,Wednesday
1.45E+65,medium,3.4,960,2023-10-11,Wednesday
5.02E+79,hard,2.8,876,2023-10-11,Wednesday
1.03E+79,easy,1.2,310,2023-05-27,Saturday
9.00E+78,medium,2.3,816,2023-05-27,Saturday
9.00E+79,hard,3.4,846,2023-05-27,Saturday
3.09E+78,easy,1.2,310,2023-11-18,Saturday
3.51E+75,medium,2.3,536,2023-11-18,Saturday
3.01E+80,hard,3,790,2023-11-18,Saturday
8.76E+80,easy,1.2,310,2021-03-01,Monday
8.00E+79,medium,2.3,524,2021-03-01,Monday
8.20E+72,hard,3,710,2021-03-01,Monday
9.41E+77,easy,1.2,304,2022-07-02,Saturday
1.00E+79,medium,2.3,536,2022-07-02,Saturday
2.00E+74,hard,2.3,650,2022-07-02,Saturday
6.01E+80,easy,1.2,310,2021-04-04,Sunday
1.00E+80,medium,2,670,2021-04-04,Sunday
2.97E+77,hard,2,580,2021-04-04,Sunday
5.21E+80,easy,1.2,304,2020-11-26,Thursday
9.00E+78,medium,2.3,510,2020-11-26,Thursday
5.81E+79,hard,2,600,2020-11-26,Thursday
3.00E+79,easy,1.2,310,2021-05-26,Wednesday
5.56E+72,medium,2.3,586,2021-05-26,Wednesday
5.03E+80,hard,3.4,730,2021-05-26,Wednesday
4.01E+80,easy,1.2,304,2020-12-28,Monday
4.00E+74,medium,2.3,530,2020-12-28,Monday
1.45E+74,hard,2.3,704,2020-12-28,Monday
4.00E+79,easy,1.2,310,2021-04-18,Sunday
4.20E+78,medium,2.3,584,2021-04-18,Sunday
2.91E+80,hard,3.4,924,2021-04-18,Sunday
2.05E+79,easy,1.2,316,2021-02-07,Sunday
5.00E+74,medium,2,726,2021-02-07,Sunday
1.05E+78,hard,2,542,2021-02-07,Sunday
6.98E+78,easy,1.2,304,2023-11-03,Friday
3.60E+80,medium,2.3,500,2023-11-03,Friday
4.92E+78,hard,2.3,656,2023-11-03,Friday
4.10E+78,easy,1.2,310,2021-02-08,Monday
9.00E+77,medium,3.4,642,2021-02-08,Monday
6.00E+79,hard,2.3,810,2021-02-08,Monday
6.89E+80,easy,1.2,310,2023-02-24,Friday
3.00E+74,medium,2.3,520,2023-02-24,Friday
5.10E+75,hard,2.3,660,2023-02-24,Friday
6.00E+80,easy,1.2,304,2021-03-20,Saturday
3.08E+80,medium,2,596,2021-03-20,Saturday
6.02E+76,hard,2.8,796,2021-03-20,Saturday
2.05E+80,easy,1.2,304,2021-02-01,Monday
1.06E+78,medium,2.3,526,2021-02-01,Monday
8.74E+79,hard,2.8,748,2021-02-01,Monday
8.30E+79,easy,1.2,310,2023-05-31,Wednesday
4.10E+80,medium,2,532,2023-05-31,Wednesday
2.60E+80,hard,2.3,610,2023-05-31,Wednesday
9.58E+77,easy,1.2,310,2023-05-22,Monday
2.41E+76,medium,2.3,634,2023-05-22,Monday
3.10E+78,hard,2.8,780,2023-05-22,Monday
3.59E+80,easy,1.2,316,2022-11-24,Thursday
3.00E+74,medium,2.3,494,2022-11-24,Thursday
1.01E+77,hard,2.3,530,2022-11-24,Thursday
4.05E+79,easy,1.2,310,2021-04-11,Sunday
2.00E+79,medium,2.3,580,2021-04-11,Sunday
6.01E+80,hard,2.5,700,2021-04-11,Sunday
6.01E+80,easy,1.2,304,2021-07-23,Friday
7.00E+79,medium,2.3,660,2021-07-23,Friday
3.00E+78,hard,3.4,654,2021-07-23,Friday
9.07E+79,easy,1.2,310,2023-04-22,Saturday
8.00E+80,medium,2.3,524,2023-04-22,Saturday
7.01E+70,hard,2.3,590,2023-04-22,Saturday
5.17E+80,easy,1.2,310,2022-02-21,Monday
8.02E+77,medium,2.3,650,2022-02-21,Monday
7.00E+80,hard,2.3,586,2022-02-21,Monday
9.60E+80,easy,1.2,304,2023-04-19,Wednesday
9.00E+80,medium,2.3,500,2023-04-19,Wednesday
7.00E+76,hard,2.8,690,2023-04-19,Wednesday
2.06E+79,easy,1.2,304,2021-03-07,Sunday
2.06E+78,medium,2.3,650,2021-03-07,Sunday
3.07E+74,hard,2.8,880,2021-03-07,Sunday
6.05E+79,easy,1.2,316,2021-12-17,Friday
4.01E+78,medium,3.4,740,2021-12-17,Friday
1.04E+80,hard,3.4,814,2021-12-17,Friday
7.01E+80,easy,1.2,304,2022-12-15,Thursday
2.30E+75,medium,3,580,2022-12-15,Thursday
6.01E+80,hard,3.4,764,2022-12-15,Thursday
7.10E+80,easy,1.2,304,2021-01-31,Sunday
1.06E+79,medium,2.3,650,2021-01-31,Sunday
8.00E+79,hard,3.4,930,2021-01-31,Sunday
1.40E+80,easy,1.2,316,2021-02-25,Thursday
3.00E+80,medium,2,764,2021-02-25,Thursday
5.01E+79,hard,2.3,710,2021-02-25,Thursday
3.09E+79,easy,1.2,310,2022-07-23,Saturday
7.30E+77,medium,2.3,480,2022-07-23,Saturday
6.30E+79,hard,3.4,920,2022-07-23,Saturday
5.61E+80,easy,1.2,304,2022-06-09,Thursday
4.06E+79,medium,2.3,504,2022-06-09,Thursday
9.01E+79,hard,2.3,760,2022-06-09,Thursday
7.04E+78,easy,1.2,304,2023-07-15,Saturday
5.00E+78,medium,2,710,2023-07-15,Saturday
6.20E+78,hard,2.3,590,2023-07-15,Saturday
1.50E+80,easy,1.2,310,2022-03-27,Sunday
8.37E+75,medium,2,526,2022-03-27,Sunday
3.00E+77,hard,2.3,606,2022-03-27,Sunday
1.03E+80,easy,1.2,304,2021-11-15,Monday
9.00E+79,medium,2,504,2021-11-15,Monday
9.00E+76,hard,2.3,530,2021-11-15,Monday
9.01E+79,easy,1.2,310,2021-09-03,Friday
9.00E+80,medium,3.4,806,2021-09-03,Friday
4.01E+80,hard,2.8,740,2021-09-03,Friday
8.08E+78,easy,1.2,304,2021-12-13,Monday
6.01E+80,medium,2.3,774,2021-12-13,Monday
3.00E+80,hard,3,700,2021-12-13,Monday
9.17E+79,easy,1.2,304,2021-01-07,Thursday
2.06E+79,medium,2,530,2021-01-07,Thursday
3.07E+80,hard,3,494,2021-01-07,Thursday
5.40E+76,easy,1.2,304,2021-01-29,Friday
1.00E+80,medium,2.3,500,2021-01-29,Friday
3.80E+76,hard,2.3,620,2021-01-29,Friday
6.44E+80,easy,1.2,310,2021-12-22,Wednesday
5.00E+77,medium,3.4,590,2021-12-22,Wednesday
7.00E+79,hard,3,1204,2021-12-22,Wednesday
1.83E+80,easy,1.2,310,2021-10-27,Wednesday
4.30E+75,medium,3.4,736,2021-10-27,Wednesday
4.00E+78,hard,2.3,580,2021-10-27,Wednesday
4.00E+79,easy,1.2,310,2023-05-28,Sunday
4.07E+77,medium,2.3,660,2023-05-28,Sunday
6.00E+76,hard,2.8,716,2023-05-28,Sunday
8.00E+80,easy,1.2,310,2023-10-15,Sunday
9.02E+80,medium,2,516,2023-10-15,Sunday
2.00E+77,hard,3.4,890,2023-10-15,Sunday
3.78E+79,easy,1.2,304,2023-06-03,Saturday
3.10E+80,medium,2.3,634,2023-06-03,Saturday
9.00E+80,hard,3.4,740,2023-06-03,Saturday
3.96E+80,easy,1.2,304,2021-02-24,Wednesday
5.01E+79,medium,3.4,764,2021-02-24,Wednesday
5.08E+76,hard,2.3,556,2021-02-24,Wednesday
4.10E+80,easy,1.2,304,2023-10-24,Tuesday
9.00E+75,medium,2.3,532,2023-10-24,Tuesday
4.01E+68,hard,2.3,504,2023-10-24,Tuesday
6.00E+80,easy,1.2,310,2021-01-09,Saturday
9.00E+78,medium,2.3,664,2021-01-09,Saturday
3.01E+78,hard,2.3,526,2021-01-09,Saturday
4.10E+78,easy,1.2,310,2023-09-01,Friday
2.01E+80,medium,2,644,2023-09-01,Friday
6.09E+78,hard,4,810,2023-09-01,Friday
7.01E+80,easy,1.2,316,2021-06-09,Wednesday
6.00E+76,medium,2.3,610,2021-06-09,Wednesday
9.00E+80,hard,2.3,514,2021-06-09,Wednesday
2.05E+80,easy,1.2,304,2021-02-01,Monday
1.06E+78,medium,2.3,526,2021-02-01,Monday
8.74E+79,hard,2.8,748,2021-02-01,Monday
3.01E+79,easy,1.2,310,2021-12-16,Thursday
4.20E+79,medium,2.3,530,2021-12-16,Thursday
9.00E+78,hard,2.3,584,2021-12-16,Thursday
4.82E+80,easy,1.2,310,2021-06-15,Tuesday
6.00E+77,medium,2.3,604,2021-06-15,Tuesday
9.85E+77,hard,4,996,2021-06-15,Tuesday
6.07E+80,easy,1.2,310,2021-09-13,Monday
1.00E+80,medium,2,734,2021-09-13,Monday
4.01E+77,hard,2.3,534,2021-09-13,Monday
8.03E+80,easy,1.2,304,2021-07-18,Sunday
2.04E+74,medium,2.3,510,2021-07-18,Sunday
1.80E+75,hard,2.3,560,2021-07-18,Sunday
5.05E+78,easy,1.2,304,2022-06-28,Tuesday
6.00E+78,medium,2.3,530,2022-06-28,Tuesday
1.01E+75,hard,3,634,2022-06-28,Tuesday
2.07E+78,easy,1.2,310,2021-04-09,Friday
8.00E+75,medium,2.3,914,2021-04-09,Friday
1.50E+75,hard,3.4,746,2021-04-09,Friday
8.01E+80,easy,1.2,310,2021-11-16,Tuesday
1.00E+78,medium,2.3,516,2021-11-16,Tuesday
9.00E+79,hard,2.3,746,2021-11-16,Tuesday
9.00E+80,easy,1.2,304,2021-05-01,Saturday
3.00E+80,medium,2,544,2021-05-01,Saturday
1.00E+80,hard,2.3,756,2021-05-01,Saturday
7.38E+79,easy,1.2,304,2022-05-28,Saturday
1.00E+78,medium,2.3,520,2022-05-28,Saturday
8.00E+80,hard,2.8,730,2022-05-28,Saturday
1.07E+79,easy,1.2,316,2021-02-22,Monday
2.01E+78,medium,2.3,490,2021-02-22,Monday
4.01E+80,hard,2.3,634,2021-02-22,Monday
3.84E+77,easy,1.2,310,2022-08-28,Sunday
8.00E+79,medium,3.4,662,2022-08-28,Sunday
3.04E+76,hard,2.3,644,2022-08-28,Sunday
3.00E+79,easy,1.2,310,2021-05-26,Wednesday
5.56E+72,medium,2.3,586,2021-05-26,Wednesday
5.03E+80,hard,3.4,730,2021-05-26,Wednesday
5.71E+80,easy,1.2,310,2021-04-22,Thursday
4.00E+78,medium,2,736,2021-04-22,Thursday
5.00E+80,hard,3,864,2021-04-22,Thursday
9.03E+77,easy,1.2,304,2023-07-29,Saturday
9.30E+75,medium,2.3,506,2023-07-29,Saturday
8.90E+79,hard,3.4,602,2023-07-29,Saturday
8.94E+78,easy,1.2,310,2022-10-21,Friday
7.00E+78,medium,3,844,2022-10-21,Friday
9.00E+79,hard,3,786,2022-10-21,Friday
3.01E+80,easy,1.2,304,2021-01-24,Sunday
9.00E+78,medium,2.3,580,2021-01-24,Sunday
2.00E+74,hard,3,656,2021-01-24,Sunday
5.06E+79,easy,1.2,304,2021-02-05,Friday
8.60E+80,medium,3.4,720,2021-02-05,Friday
9.00E+79,hard,2.3,600,2021-02-05,Friday
8.90E+80,easy,1.2,310,2021-07-05,Monday
9.01E+80,medium,1.9,494,2021-07-05,Monday
1.00E+78,hard,2.3,806,2021-07-05,Monday
7.90E+80,easy,1.2,310,2020-12-31,Thursday
7.90E+72,medium,2.8,694,2020-12-31,Thursday
3.00E+76,hard,2,680,2020-12-31,Thursday
5.08E+80,easy,1.2,316,2021-05-20,Thursday
6.90E+80,medium,2.3,526,2021-05-20,Thursday
5.31E+80,hard,2.3,896,2021-05-20,Thursday
4.38E+80,easy,1.2,304,2023-02-06,Monday
2.60E+79,medium,2.3,750,2023-02-06,Monday
4.21E+79,hard,3.4,716,2023-02-06,Monday
7.68E+80,easy,1.2,322,2021-04-10,Saturday
6.50E+79,medium,2.3,496,2021-04-10,Saturday
6.51E+79,hard,2.3,896,2021-04-10,Saturday
9.33E+80,easy,1.2,304,2021-10-17,Sunday
4.00E+79,medium,2.3,576,2021-10-17,Sunday
8.00E+79,hard,2.3,574,2021-10-17,Sunday
3.71E+80,easy,1.2,304,2021-11-30,Tuesday
2.07E+78,medium,2.3,620,2021-11-30,Tuesday
8.05E+80,hard,2.3,520,2021-11-30,Tuesday
2.10E+80,easy,1.2,304,2022-05-07,Saturday
8.03E+79,medium,2.3,670,2022-05-07,Saturday
7.00E+80,hard,3.4,726,2022-05-07,Saturday
9.31E+80,easy,1.2,304,2023-02-25,Saturday
5.00E+78,medium,2.3,546,2023-02-25,Saturday
9.08E+76,hard,3.4,730,2023-02-25,Saturday
1.60E+80,easy,1.2,310,2023-08-05,Saturday
2.00E+80,medium,3.4,654,2023-08-05,Saturday
6.24E+80,hard,2.3,574,2023-08-05,Saturday
6.01E+80,easy,1.2,310,2023-06-02,Friday
4.00E+78,medium,2.3,580,2023-06-02,Friday
5.00E+75,hard,3.4,926,2023-06-02,Friday
6.24E+78,easy,1.2,304,2021-02-23,Tuesday
4.00E+77,medium,2.3,514,2021-02-23,Tuesday
8.00E+76,hard,2.3,534,2021-02-23,Tuesday
3.00E+80,easy,1.2,304,2023-02-03,Friday
9.00E+80,medium,3,600,2023-02-03,Friday
9.00E+74,hard,3,580,2023-02-03,Friday
1.81E+78,easy,1.2,310,2021-01-11,Monday
8.40E+80,medium,2,536,2021-01-11,Monday
7.03E+75,hard,3,986,2021-01-11,Monday
8.00E+80,easy,1.2,310,2021-03-05,Friday
2.00E+80,medium,2.3,514,2021-03-05,Friday
3.01E+78,hard,2.3,510,2021-03-05,Friday
5.70E+79,easy,1.2,304,2021-04-23,Friday
4.20E+79,medium,2.3,592,2021-04-23,Friday
6.90E+74,hard,2.3,526,2021-04-23,Friday
4.00E+80,easy,1.2,304,2020-12-11,Friday
9.00E+72,medium,2.3,514,2020-12-11,Friday
2.00E+80,hard,2.3,704,2020-12-11,Friday
4.30E+80,easy,1.2,310,2023-05-02,Tuesday
3.00E+78,medium,2,580,2023-05-02,Tuesday
4.01E+77,hard,2.3,600,2023-05-02,Tuesday
3.91E+80,easy,1.2,310,2021-01-08,Friday
8.00E+78,medium,2.3,526,2021-01-08,Friday
9.01E+80,hard,2.3,626,2021-01-08,Friday
1.60E+80,easy,1.2,310,2022-09-17,Saturday
8.09E+79,medium,1.9,496,2022-09-17,Saturday
2.00E+80,hard,3.4,950,2022-09-17,Saturday
2.04E+79,easy,1.2,316,2023-07-02,Sunday
1.05E+71,medium,2,520,2023-07-02,Sunday
6.00E+80,hard,2.3,820,2023-07-02,Sunday
4.00E+80,easy,1.2,310,2021-04-12,Monday
1.00E+76,medium,3,560,2021-04-12,Monday
7.00E+79,hard,2.8,706,2021-04-12,Monday
3.51E+79,easy,1.2,310,2022-10-26,Wednesday
8.02E+78,medium,2.3,682,2022-10-26,Wednesday
1.00E+78,hard,2.3,520,2022-10-26,Wednesday
1.00E+80,easy,1.2,310,2022-01-02,Sunday
6.82E+79,medium,3.4,800,2022-01-02,Sunday
5.01E+79,hard,2.3,670,2022-01-02,Sunday
6.00E+80,easy,1.2,304,2023-08-03,Thursday
8.00E+76,medium,2.3,546,2023-08-03,Thursday
7.00E+79,hard,2.8,706,2023-08-03,Thursday
4.00E+80,easy,1.2,310,2021-03-11,Thursday
6.53E+70,medium,2.3,582,2021-03-11,Thursday
2.10E+75,hard,3.4,780,2021-03-11,Thursday
8.04E+80,easy,1.2,304,2021-10-03,Sunday
6.00E+77,medium,3,500,2021-10-03,Sunday
8.03E+78,hard,2.3,604,2021-10-03,Sunday
5.03E+79,easy,1.2,316,2023-06-23,Friday
2.06E+79,medium,2.3,520,2023-06-23,Friday
7.50E+79,hard,2.3,816,2023-06-23,Friday
9.01E+79,easy,1.2,304,2023-02-18,Saturday
6.00E+80,medium,2.3,564,2023-02-18,Saturday
1.00E+80,hard,2.3,546,2023-02-18,Saturday
1.00E+79,easy,1.2,310,2021-10-30,Saturday
5.00E+78,medium,3.4,716,2021-10-30,Saturday
1.00E+79,hard,3.6,990,2021-10-30,Saturday
1.00E+80,easy,1.2,310,2021-04-14,Wednesday
1.00E+78,medium,2.3,590,2021-04-14,Wednesday
6.00E+79,hard,2.3,624,2021-04-14,Wednesday
3.91E+80,easy,1.2,310,2021-01-08,Friday
8.00E+78,medium,2.3,526,2021-01-08,Friday
9.01E+80,hard,2.3,626,2021-01-08,Friday
2.68E+78,easy,1.2,304,2021-05-04,Tuesday
7.00E+79,medium,2.3,726,2021-05-04,Tuesday
5.60E+78,hard,2.3,634,2021-05-04,Tuesday
1.50E+80,easy,1.2,310,2022-12-17,Saturday
8.05E+78,medium,2.3,526,2022-12-17,Saturday
1.02E+73,hard,3.4,784,2022-12-17,Saturday
1.80E+80,easy,1.2,304,2021-08-13,Friday
4.00E+80,medium,3,576,2021-08-13,Friday
8.30E+76,hard,2,514,2021-08-13,Friday
9.31E+80,easy,1.2,304,2021-04-06,Tuesday
7.03E+80,medium,2.3,586,2021-04-06,Tuesday
5.01E+78,hard,2.3,600,2021-04-06,Tuesday
8.42E+80,easy,1.2,310,2021-01-10,Sunday
6.10E+80,medium,2,686,2021-01-10,Sunday
6.20E+76,hard,2.3,680,2021-01-10,Sunday
4.90E+80,easy,1.2,304,2022-10-30,Sunday
8.00E+80,medium,2.3,542,2022-10-30,Sunday
5.00E+78,hard,2.3,680,2022-10-30,Sunday
2.06E+78,easy,1.2,310,2022-08-04,Thursday
1.96E+77,medium,2.3,494,2022-08-04,Thursday
2.05E+75,hard,3.4,774,2022-08-04,Thursday
3.00E+79,easy,1.2,310,2021-05-26,Wednesday
5.56E+72,medium,2.3,586,2021-05-26,Wednesday
5.03E+80,hard,3.4,730,2021-05-26,Wednesday
9.14E+80,easy,1.2,304,2022-03-16,Wednesday
2.00E+80,medium,3.4,654,2022-03-16,Wednesday
9.53E+79,hard,2.5,540,2022-03-16,Wednesday
9.39E+80,easy,1.2,304,2022-02-15,Tuesday
1.41E+75,medium,2,590,2022-02-15,Tuesday
3.20E+80,hard,2.8,840,2022-02-15,Tuesday
8.01E+79,easy,1.2,304,2023-11-10,Friday
6.00E+80,medium,2.3,734,2023-11-10,Friday
5.01E+79,hard,3,740,2023-11-10,Friday
7.00E+80,easy,1.2,304,2021-05-06,Thursday
6.00E+80,medium,2,816,2021-05-06,Thursday
5.33E+73,hard,2.3,866,2021-05-06,Thursday
9.03E+79,easy,1.2,310,2021-05-24,Monday
7.20E+77,medium,2.3,714,2021-05-24,Monday
4.00E+77,hard,3,750,2021-05-24,Monday
5.61E+79,easy,1.2,304,2022-05-09,Monday
9.00E+80,medium,2.3,520,2022-05-09,Monday
8.03E+77,hard,2.3,650,2022-05-09,Monday
7.18E+77,easy,1.2,316,2023-07-21,Friday
1.09E+71,medium,2,662,2023-07-21,Friday
5.10E+77,hard,3.4,650,2023-07-21,Friday
4.28E+80,easy,1.2,304,2021-02-14,Sunday
2.70E+80,medium,2.3,506,2021-02-14,Sunday
2.09E+79,hard,2.3,624,2021-02-14,Sunday
5.06E+79,easy,1.2,304,2021-02-05,Friday
8.60E+80,medium,3.4,720,2021-02-05,Friday
9.00E+79,hard,2.3,600,2021-02-05,Friday
2.50E+78,easy,1.2,310,2021-08-12,Thursday
3.00E+77,medium,2.3,514,2021-08-12,Thursday
4.00E+77,hard,3.4,844,2021-08-12,Thursday
9.23E+79,easy,1.2,310,2023-04-28,Friday
9.41E+75,medium,3.4,754,2023-04-28,Friday
4.00E+75,hard,4,1140,2023-04-28,Friday
6.02E+80,easy,1.2,304,2022-02-07,Monday
1.40E+77,medium,3.4,750,2022-02-07,Monday
5.02E+80,hard,2.3,560,2022-02-07,Monday
8.02E+80,easy,1.2,310,2023-08-13,Sunday
7.00E+79,medium,2.3,494,2023-08-13,Sunday
7.00E+76,hard,3.4,890,2023-08-13,Sunday
3.90E+79,easy,1.2,304,2023-08-02,Wednesday
5.56E+72,medium,2.3,586,2023-08-02,Wednesday
5.00E+80,hard,2.3,530,2023-08-02,Wednesday
1.81E+78,easy,1.2,310,2021-01-11,Monday
8.40E+80,medium,2,536,2021-01-11,Monday
7.03E+75,hard,3,986,2021-01-11,Monday
1.50E+80,easy,1.2,304,2023-01-25,Wednesday
5.08E+78,medium,2.3,510,2023-01-25,Wednesday
3.05E+72,hard,3.4,786,2023-01-25,Wednesday
5.06E+80,easy,1.2,310,2021-03-28,Sunday
9.02E+80,medium,2.3,674,2021-03-28,Sunday
8.60E+77,hard,2.3,654,2021-03-28,Sunday
9.82E+79,easy,1.2,310,2022-09-12,Monday
3.01E+77,medium,2,590,2022-09-12,Monday
6.01E+76,hard,4,1206,2022-09-12,Monday
3.40E+80,easy,1.2,304,2023-07-31,Monday
4.20E+77,medium,2.3,666,2023-07-31,Monday
4.00E+77,hard,2,500,2023-07-31,Monday
9.63E+80,easy,1.2,304,2022-01-27,Thursday
6.01E+79,medium,2,520,2022-01-27,Thursday
6.06E+77,hard,2.3,746,2022-01-27,Thursday
5.31E+79,easy,1.2,310,2022-07-14,Thursday
2.00E+74,medium,2,586,2022-07-14,Thursday
8.40E+69,hard,3.4,730,2022-07-14,Thursday
1.78E+80,easy,1.2,304,2021-02-03,Wednesday
3.50E+80,medium,2.3,510,2021-02-03,Wednesday
3.00E+79,hard,3,780,2021-02-03,Wednesday
5.63E+80,easy,1.2,304,2023-05-23,Tuesday
2.01E+79,medium,2.3,612,2023-05-23,Tuesday
6.00E+80,hard,2.3,612,2023-05-23,Tuesday
6.90E+80,easy,1.2,316,2021-06-03,Thursday
6.00E+80,medium,2,510,2021-06-03,Thursday
2.35E+73,hard,2.3,796,2021-06-03,Thursday
5.70E+78,easy,1.2,310,2021-01-01,Friday
9.00E+80,medium,2.3,500,2021-01-01,Friday
8.01E+80,hard,2.3,742,2021-01-01,Friday
3.02E+79,easy,1.2,304,2022-02-04,Friday
9.01E+80,medium,2,526,2022-02-04,Friday
6.02E+79,hard,2.3,514,2022-02-04,Friday
3.81E+80,easy,1.2,310,2022-06-21,Tuesday
4.02E+79,medium,2,574,2022-06-21,Tuesday
4.00E+75,hard,3,556,2022-06-21,Tuesday
5.98E+80,easy,1.2,310,2023-05-19,Friday
3.01E+73,medium,3,634,2023-05-19,Friday
3.00E+79,hard,3.4,730,2023-05-19,Friday
7.91E+79,easy,1.2,304,2022-05-11,Wednesday
7.01E+73,medium,2.3,612,2022-05-11,Wednesday
4.05E+79,hard,2.3,534,2022-05-11,Wednesday
1.49E+80,easy,1.2,316,2020-12-13,Sunday
6.19E+80,medium,2.3,500,2020-12-13,Sunday
3.00E+80,hard,3.4,1284,2020-12-13,Sunday
8.90E+80,easy,1.2,304,2022-06-07,Tuesday
9.00E+79,medium,3.4,664,2022-06-07,Tuesday
6.70E+80,hard,3.4,976,2022-06-07,Tuesday
4.60E+79,easy,1.2,304,2021-09-16,Thursday
8.00E+78,medium,2.3,756,2021-09-16,Thursday
9.10E+80,hard,2.3,596,2021-09-16,Thursday
6.89E+80,easy,1.2,310,2021-10-06,Wednesday
1.05E+79,medium,2,606,2021-10-06,Wednesday
9.01E+77,hard,3.4,916,2021-10-06,Wednesday
8.04E+80,easy,1.2,310,2021-02-19,Friday
6.00E+78,medium,2.3,544,2021-02-19,Friday
8.90E+79,hard,3.4,602,2021-02-19,Friday
2.37E+78,easy,1.2,304,2022-01-31,Monday
5.00E+79,medium,2.3,570,2022-01-31,Monday
2.00E+80,hard,2.3,514,2022-01-31,Monday
7.68E+80,easy,1.2,304,2022-06-30,Thursday
5.00E+77,medium,2,540,2022-06-30,Thursday
6.00E+77,hard,3.4,944,2022-06-30,Thursday
3.41E+79,easy,1.2,304,2021-12-21,Tuesday
3.01E+79,medium,3.4,956,2021-12-21,Tuesday
4.20E+79,hard,3.4,1006,2021-12-21,Tuesday
4.01E+80,easy,1.2,310,2023-01-16,Monday
7.50E+80,medium,2,526,2023-01-16,Monday
8.00E+74,hard,2.3,540,2023-01-16,Monday
7.01E+79,easy,1.2,310,2023-04-10,Monday
6.01E+79,medium,2,520,2023-04-10,Monday
1.00E+76,hard,2.3,782,2023-04-10,Monday
5.01E+78,easy,1.2,304,2022-01-08,Saturday
4.00E+77,medium,2.3,496,2022-01-08,Saturday
3.00E+79,hard,2,580,2022-01-08,Saturday
9.60E+80,easy,1.2,304,2023-09-23,Saturday
8.00E+79,medium,2,520,2023-09-23,Saturday
9.70E+78,hard,2.8,1040,2023-09-23,Saturday
8.30E+78,easy,1.2,310,2021-03-09,Tuesday
9.08E+74,medium,2.3,570,2021-03-09,Tuesday
8.00E+78,hard,3.4,652,2021-03-09,Tuesday
5.21E+80,easy,1.2,304,2020-11-26,Thursday
9.00E+78,medium,2.3,510,2020-11-26,Thursday
5.81E+79,hard,2,600,2020-11-26,Thursday
2.08E+79,easy,1.2,316,2021-04-15,Thursday
1.06E+79,medium,2.3,714,2021-04-15,Thursday
4.00E+80,hard,2.8,838,2021-04-15,Thursday
1.40E+80,easy,1.2,316,2021-02-25,Thursday
3.00E+80,medium,2,764,2021-02-25,Thursday
5.01E+79,hard,2.3,710,2021-02-25,Thursday
5.07E+80,easy,1.2,304,2022-01-13,Thursday
6.04E+69,medium,2.3,576,2022-01-13,Thursday
3.96E+75,hard,2.3,666,2022-01-13,Thursday
6.00E+80,easy,1.2,304,2021-03-20,Saturday
3.08E+80,medium,2,596,2021-03-20,Saturday
6.02E+76,hard,2.8,796,2021-03-20,Saturday
8.30E+78,easy,1.2,310,2021-03-09,Tuesday
9.08E+74,medium,2.3,570,2021-03-09,Tuesday
8.00E+78,hard,3.4,652,2021-03-09,Tuesday
5.64E+80,easy,1.2,304,2021-04-16,Friday
2.00E+75,medium,2.3,590,2021-04-16,Friday
4.00E+79,hard,2.3,536,2021-04-16,Friday
5.38E+79,easy,1.2,304,2023-04-14,Friday
9.00E+80,medium,2.3,494,2023-04-14,Friday
1.00E+79,hard,2.3,530,2023-04-14,Friday
3.01E+80,easy,1.2,304,2021-01-24,Sunday
9.00E+78,medium,2.3,580,2021-01-24,Sunday
2.00E+74,hard,3,656,2021-01-24,Sunday
4.38E+80,easy,1.2,304,2021-08-24,Tuesday
2.01E+80,medium,2,504,2021-08-24,Tuesday
3.05E+78,hard,2.8,830,2021-08-24,Tuesday
9.05E+80,easy,1.2,304,2021-10-14,Thursday
